article_id,embedding,cluster
https://openalex.org/W1523582143,"[-1.16828557e-01 -6.39609098e-02  1.21793394e-01 -1.18856436e-01
 -4.73515343e-02  5.52723975e-02 -6.99408809e-02 -5.68832031e-03
  1.10786914e-03  1.71956463e-02 -2.82159033e-02  6.48662405e-02
  6.74092841e-02  1.82092986e-01  7.63289710e-03  1.19029249e-01
  2.02582882e-01  5.46565226e-03 -1.10446215e-01 -3.92280535e-02
  8.69822175e-02  1.29541246e-01 -1.37486126e-02 -4.90637336e-02
  1.40190683e-01  2.76106765e-02  3.91109719e-02  3.05458525e-02
  4.68226331e-02 -2.46393947e-02  4.62022865e-02 -5.07321331e-02
  1.70596755e-01  5.59536421e-02  6.36306509e-02 -6.09919660e-02
  5.30625188e-02  7.72921156e-02 -3.09627721e-02 -8.90812139e-02
  6.88126896e-03  3.45915616e-02 -1.52920757e-01  4.94054269e-02
  5.37838215e-02  3.65009215e-02  1.85756226e-03  6.76056455e-02
 -4.27081276e-03 -5.96020211e-03 -1.29180666e-01 -2.08708689e-01
  7.45264249e-02  8.26593131e-02  1.48549699e-01 -2.16738454e-04
  2.96336540e-02  2.82009408e-02  1.83511117e-02  2.57613968e-02
 -1.15802646e-01 -1.72242790e-01 -7.25808612e-02 -1.14840501e-01
 -2.38347602e-02  8.92196766e-02  3.33911524e-02  1.75499826e-02
  2.15484447e-02  1.05426784e-01 -8.52764393e-02 -1.35388074e-02
 -3.03355902e-02 -1.43548719e-01  2.61604243e-02  1.26687426e-01
  9.74585962e-02 -6.07909164e-02 -1.33897384e-01  7.54496721e-03
  2.23648395e-01  3.01659246e-02 -2.16205747e-02 -3.34725759e-02
  1.25377000e-01 -2.73985980e-02  5.22587254e-02 -7.75379286e-02
 -7.41077316e-02 -7.65529318e-02  6.12547126e-02 -6.31913589e-02
 -1.81237856e-01 -7.53705616e-03 -9.87473851e-02  8.01109137e-02
  1.37016457e-01 -4.70506639e-02  2.00313383e-04  2.15274032e-02
  4.75861851e-03 -6.31280455e-02  1.74868767e-02  6.18775514e-02
 -7.63029179e-02 -4.32929131e-03  1.13723150e-01  9.42860863e-03
  3.58043497e-02  1.27467008e-01  9.21514449e-02  5.01097153e-03
 -3.42963311e-02 -7.83142128e-03 -6.46256102e-02 -2.51870177e-02
 -2.35330520e-01  1.30601090e-01  1.16850788e-01  8.35673628e-02
  8.66108441e-03  5.48471432e-02  7.44259258e-02 -1.11978744e-01
  1.75891561e-01  8.88515668e-02 -2.44638015e-02  1.95552612e-02]",2
https://openalex.org/W1524458346,"[-0.12313833 -0.09872438  0.09377921 -0.14182099 -0.05950385  0.06805555
 -0.06581332 -0.03160337 -0.01650546  0.00931869 -0.00362663  0.06601866
  0.0846414   0.15612577  0.00675933  0.1328452   0.1920774   0.03734726
 -0.12718527 -0.0200192   0.06285913  0.11237476 -0.01476121 -0.00880649
  0.15264794  0.00528885  0.04841714  0.04672689  0.04785139 -0.04905578
  0.05978042 -0.05685201  0.14907148  0.00398641  0.05314277 -0.03349292
  0.01858765  0.04289403  0.01234253 -0.08955008 -0.03382151  0.0338335
 -0.11433706  0.04788638  0.03056905  0.04233711 -0.01915478  0.11452256
 -0.02071768  0.0153786  -0.17212619 -0.17782714  0.04465631  0.06458498
  0.11514882 -0.01773168  0.04052646  0.05040485  0.02094827 -0.01137835
 -0.10251305 -0.15046653 -0.08900486 -0.1473242   0.00073651  0.07445493
  0.0191966  -0.00336933  0.04498424  0.09421606 -0.08843167 -0.03984197
  0.00040219 -0.13843855  0.03256052  0.10678606  0.10206427 -0.04239105
 -0.09423826  0.00235994  0.17722152  0.03120854 -0.03571803 -0.03372281
  0.12356816  0.00864529  0.08112583 -0.06634407 -0.08028819 -0.11399519
  0.0874827  -0.06211272 -0.18064722 -0.0023653  -0.10329304  0.07206039
  0.09770476 -0.05034892  0.01343386  0.03929005  0.00545527 -0.05813857
  0.0324279   0.05449547 -0.04922321 -0.00778021  0.08063093  0.01436961
  0.05516674  0.12337928  0.08241144  0.00113578 -0.01548107  0.00533558
 -0.05342418 -0.03348188 -0.19990437  0.13066264  0.13060044  0.04708893
  0.01331745  0.07583532  0.07052058 -0.11229625  0.14738348  0.0493765
 -0.03507047  0.01751773]",1
https://openalex.org/W1525853258,"[-1.18536641e-01 -1.00434650e-01  9.47700113e-02 -1.39865718e-01
 -5.80794930e-02  6.50352978e-02 -6.76501151e-02 -3.21366556e-02
 -1.52503569e-02  1.61805384e-02 -4.72129807e-03  6.83607623e-02
  8.51947214e-02  1.61136100e-01  1.07532816e-02  1.34615763e-01
  1.91078916e-01  3.35928142e-02 -1.21049316e-01 -2.35954039e-02
  5.95131587e-02  1.15040122e-01 -1.53734993e-02 -5.84871173e-03
  1.52717967e-01  5.77552039e-03  4.39909205e-02  4.82177168e-02
  4.67008047e-02 -4.74051207e-02  5.63427247e-02 -5.37554584e-02
  1.43306217e-01 -1.91555917e-04  5.16588204e-02 -3.16838726e-02
  1.92796856e-02  4.83716607e-02  9.54089612e-03 -8.91942449e-02
 -3.28665901e-02  3.26191981e-02 -1.13831595e-01  4.66199875e-02
  2.86437409e-02  4.15106583e-02 -1.81299999e-02  1.16738527e-01
 -1.98768064e-02  1.40161559e-02 -1.72282115e-01 -1.80813725e-01
  3.75306383e-02  6.33859904e-02  1.14958408e-01 -1.63183220e-02
  3.76530886e-02  4.88344429e-02  1.68661069e-02 -1.17007695e-02
 -1.04477656e-01 -1.47694485e-01 -9.07950766e-02 -1.47014411e-01
  6.35708869e-04  7.90574364e-02  2.39701403e-02 -5.29703684e-03
  4.29166052e-02  9.17331222e-02 -9.08180982e-02 -3.68494190e-02
  2.46465355e-03 -1.40279108e-01  3.44615094e-02  1.04833713e-01
  1.07325259e-01 -4.14174434e-02 -9.60905865e-02  4.23515588e-04
  1.81521768e-01  3.23048338e-02 -3.52642734e-02 -3.25322807e-02
  1.22448999e-01  8.31343383e-03  8.11365824e-02 -7.17075355e-02
 -8.20703663e-02 -1.12977922e-01  8.93506300e-02 -6.06772032e-02
 -1.83937901e-01 -5.00255078e-04 -1.03556473e-01  7.15829600e-02
  9.60977346e-02 -4.69874600e-02  1.32074360e-02  3.49210002e-02
  6.22581951e-03 -5.74265977e-02  3.17083023e-02  5.21338627e-02
 -5.16203113e-02 -1.34459130e-02  7.74344955e-02  1.40761394e-02
  5.49153555e-02  1.20295487e-01  7.87759386e-02  1.65514927e-03
 -2.07110245e-02  5.99343777e-03 -4.83128831e-02 -3.25937085e-02
 -1.99944462e-01  1.30280449e-01  1.29885045e-01  4.84606147e-02
  1.17505193e-02  7.68557105e-02  6.91671254e-02 -1.10255946e-01
  1.45259508e-01  5.11302337e-02 -3.72153245e-02  1.56198334e-02]",1
https://openalex.org/W1527079419,"[-0.11458849 -0.06991621  0.07885186 -0.14792156 -0.07858563  0.06130249
 -0.05174417 -0.0389734  -0.02287826  0.05237965 -0.01267553  0.06263838
  0.0592442   0.17525122  0.00608505  0.10437052  0.16837449  0.01062145
 -0.11980746 -0.00833251  0.02363034  0.15011098 -0.00839726  0.00137796
  0.15191234  0.02481057 -0.0129225   0.03910687  0.06124445 -0.01484452
  0.03586669 -0.06983507  0.13305569  0.00232549  0.06347423 -0.03514016
  0.03092042  0.04760283  0.00308434 -0.05901897 -0.02917925  0.03164815
 -0.1070776   0.03660919  0.01726171  0.06832996 -0.01598298  0.11671
 -0.04715329  0.0246694  -0.16040136 -0.17835771  0.05029437  0.07805474
  0.08641797 -0.0232096   0.02768778  0.04915583  0.02431907 -0.0534528
 -0.11048641 -0.13023357 -0.10000019 -0.13509911 -0.0175642   0.06527341
  0.0288536   0.01223813  0.0254801   0.10201824 -0.10158205 -0.02168786
 -0.02202136 -0.13174648  0.0332582   0.11583605  0.10902195 -0.02079024
 -0.08266794 -0.00191198  0.21160261 -0.00257627 -0.01866259 -0.05440602
  0.1561156   0.02782883  0.06461297 -0.06173131 -0.03810489 -0.10200737
  0.10509137 -0.05663848 -0.19708788 -0.02845209 -0.08697237  0.09506662
  0.08518938 -0.01334912  0.00953904  0.02923029  0.03132123 -0.05534936
  0.05029475  0.02954205 -0.07035715 -0.02485639  0.12312524  0.01665082
  0.04832657  0.10910564  0.06927649  0.04341026 -0.03504275  0.02970098
 -0.02969511 -0.03687417 -0.20959938  0.12685792  0.16072276  0.06799531
 -0.00938044  0.1134715   0.07046825 -0.10203126  0.15681101  0.0312506
 -0.04474372  0.01667561]",4
https://openalex.org/W1545014524,"[-0.11709464 -0.0970649   0.09706067 -0.14165429 -0.06052013  0.06410414
 -0.0600213  -0.02862553 -0.01565553  0.01112318  0.00196369  0.05885356
  0.07497864  0.16227163  0.00592889  0.12436275  0.19447392  0.03129932
 -0.12279485 -0.00907934  0.05959383  0.11678268 -0.01392253 -0.00684211
  0.15973451  0.00280757  0.05023664  0.05142858  0.04357948 -0.04850371
  0.05471241 -0.05612275  0.14775406 -0.00727336  0.05442462 -0.03690395
  0.01151568  0.03481198  0.00219099 -0.08826148 -0.02859418  0.03055439
 -0.12151442  0.04035004  0.01856902  0.0459612  -0.01349742  0.10577456
 -0.0249176   0.01608379 -0.16725622 -0.18333061  0.04393806  0.07756406
  0.12096688 -0.00387668  0.04493406  0.04601812  0.01477265 -0.0192391
 -0.1014321  -0.13820017 -0.09037145 -0.1478342   0.00255483  0.06954827
  0.01916034 -0.00322803  0.04621491  0.09177649 -0.08803233 -0.03307863
 -0.00083356 -0.13645813  0.02680241  0.10238832  0.10669986 -0.03715085
 -0.09006306  0.00507636  0.18699554  0.03158708 -0.04646012 -0.03338963
  0.12749321  0.00469332  0.07384253 -0.0619868  -0.07816253 -0.10805133
  0.08947022 -0.06502987 -0.1909456  -0.00649587 -0.10215887  0.075666
  0.09503099 -0.04688793  0.0072438   0.03555317  0.01472731 -0.06222046
  0.03317226  0.05696908 -0.05085178 -0.01600139  0.08566759  0.0143583
  0.05588549  0.12285072  0.07717049  0.00352236 -0.01465877 -0.00093891
 -0.05918634 -0.03566729 -0.2024932   0.1270883   0.13609534  0.050983
  0.00473078  0.08734382  0.07485098 -0.10862461  0.1504424   0.05220364
 -0.03478239  0.01108374]",1
https://openalex.org/W1546068527,"[-1.18430497e-01 -9.72961113e-02  8.86131264e-02 -1.40055551e-01
 -6.53119728e-02  7.06630172e-02 -6.32272609e-02 -3.14359315e-02
 -1.96788508e-02  2.47392170e-02  1.05268434e-03  6.62635177e-02
  8.28611780e-02  1.63468263e-01  7.17716999e-03  1.29683580e-01
  1.88050915e-01  2.86563113e-02 -1.29047635e-01 -2.34087035e-02
  5.37548441e-02  1.21173965e-01 -1.57426107e-02 -5.81084341e-03
  1.52551733e-01  1.07342781e-02  4.33110312e-02  4.83183332e-02
  4.46661688e-02 -4.88267824e-02  5.69511123e-02 -5.95434226e-02
  1.42516673e-01  1.34450197e-04  5.01374461e-02 -3.93630527e-02
  2.12957487e-02  4.58944768e-02  8.66566002e-03 -8.62113908e-02
 -3.16514362e-02  2.73583134e-02 -1.14974898e-01  4.58606303e-02
  3.62975042e-02  3.42085507e-02 -1.85688652e-02  1.15821347e-01
 -2.57662848e-02  1.48120418e-02 -1.71102902e-01 -1.81521770e-01
  3.54919463e-02  6.39276164e-02  1.15527361e-01 -1.84668757e-02
  4.52151306e-02  4.84562457e-02  1.67364363e-02 -1.64905913e-02
 -1.01480030e-01 -1.49914244e-01 -9.01760004e-02 -1.52607121e-01
  2.64341980e-03  7.40754731e-02  2.75118951e-02 -1.38027705e-03
  3.56003642e-02  8.90514873e-02 -9.12259325e-02 -3.47713482e-02
 -7.44471401e-03 -1.37060654e-01  3.28306235e-02  1.02188332e-01
  1.07745153e-01 -3.94135199e-02 -9.12636325e-02  1.63865909e-03
  1.81174951e-01  3.01895618e-02 -3.78306599e-02 -3.26508181e-02
  1.26719894e-01  7.17680752e-03  7.81115619e-02 -5.85690841e-02
 -8.07480387e-02 -1.12248059e-01  9.62597623e-02 -6.17339318e-02
 -1.87303796e-01 -3.27806920e-03 -1.05078631e-01  7.66423188e-02
  9.33932140e-02 -4.36364505e-02  1.64090358e-02  3.53669040e-02
  5.19126914e-03 -5.09354748e-02  3.95429984e-02  5.21991633e-02
 -5.45786440e-02 -9.16684717e-03  8.23679024e-02  1.66296050e-02
  5.55864967e-02  1.14512807e-01  7.85778597e-02  6.33119624e-03
 -1.99249629e-02  1.20752960e-02 -4.90739927e-02 -3.82853899e-02
 -2.00501262e-01  1.26181086e-01  1.36345541e-01  4.83996063e-02
  6.04671314e-03  8.14685374e-02  7.01746074e-02 -1.10795972e-01
  1.46293484e-01  4.85228941e-02 -3.96325529e-02  1.94371562e-02]",1
https://openalex.org/W1556385061,"[-1.18733799e-01 -9.66255769e-02  9.31109138e-02 -1.39714556e-01
 -6.29829090e-02  6.75289420e-02 -6.45671315e-02 -3.19938600e-02
 -1.53993499e-02  1.85341708e-02 -3.83665077e-03  6.83784947e-02
  8.45678013e-02  1.58823282e-01  8.41397401e-03  1.31759202e-01
  1.90676975e-01  2.97289580e-02 -1.20825485e-01 -2.18645200e-02
  5.94305981e-02  1.16759767e-01 -1.56527842e-02 -6.38727397e-03
  1.52828179e-01  8.67310017e-03  4.42645602e-02  4.91869189e-02
  4.73179206e-02 -4.54986423e-02  5.81751563e-02 -5.73500894e-02
  1.41881618e-01  1.43205374e-03  5.14654767e-02 -3.48438535e-02
  2.10559338e-02  4.79109302e-02  1.24712721e-02 -8.82000230e-02
 -3.13788757e-02  3.32674821e-02 -1.14592862e-01  4.76430774e-02
  3.05063087e-02  3.84115361e-02 -2.12033369e-02  1.15951590e-01
 -2.11426213e-02  1.59839958e-02 -1.72553989e-01 -1.81811886e-01
  3.97014767e-02  6.47135122e-02  1.15263389e-01 -1.66057765e-02
  4.06409308e-02  5.02771821e-02  1.83180774e-02 -1.10634625e-02
 -1.04426105e-01 -1.48778162e-01 -8.68499272e-02 -1.49288556e-01
 -1.07997060e-03  7.52759650e-02  2.54626911e-02 -1.67620666e-03
  4.12037790e-02  9.32260454e-02 -9.26102757e-02 -3.47624924e-02
 -6.04175031e-04 -1.38350464e-01  3.38445388e-02  1.04877272e-01
  1.07203348e-01 -4.23496973e-02 -9.28528547e-02  7.33632594e-04
  1.81346202e-01  3.27520460e-02 -3.43895731e-02 -3.34038386e-02
  1.23481203e-01  8.11452456e-03  7.97272898e-02 -6.66439738e-02
 -8.23611550e-02 -1.13673252e-01  9.06881098e-02 -6.22212907e-02
 -1.81497720e-01 -1.20222848e-03 -1.01368139e-01  7.38059070e-02
  9.45557177e-02 -4.73479345e-02  1.49161052e-02  3.50590870e-02
  3.92284207e-03 -5.57095945e-02  3.26389052e-02  5.11668503e-02
 -5.49480312e-02 -1.03252046e-02  8.10335972e-02  1.59412637e-02
  5.66190686e-02  1.19514114e-01  7.71718131e-02  1.77025795e-06
 -2.10905407e-02  8.04375857e-03 -4.67751384e-02 -3.47684469e-02
 -1.98997662e-01  1.30914498e-01  1.32969454e-01  4.95123997e-02
  9.99270156e-03  7.43625425e-02  7.08897651e-02 -1.09995833e-01
  1.47667512e-01  5.06044328e-02 -3.92698139e-02  1.41275158e-02]",1
https://openalex.org/W1557569468,"[-1.21791740e-01 -9.94658507e-02  9.50825088e-02 -1.37159356e-01
 -5.76053135e-02  6.68447016e-02 -6.68939643e-02 -3.38535316e-02
 -1.39083371e-02  1.58195950e-02 -2.41274275e-03  6.81767374e-02
  8.75170052e-02  1.57560564e-01  1.05265841e-02  1.34943373e-01
  1.91809393e-01  3.33532289e-02 -1.20438924e-01 -2.34788746e-02
  6.11490149e-02  1.12938327e-01 -1.45700860e-02 -5.03384024e-03
  1.54813087e-01  5.39523456e-03  5.02475798e-02  5.02333894e-02
  4.40173872e-02 -4.84112650e-02  5.77891715e-02 -5.31583972e-02
  1.43598199e-01  4.14863229e-04  5.05618766e-02 -3.40925172e-02
  2.02817306e-02  4.65601563e-02  9.16980281e-03 -9.32949655e-02
 -3.20409607e-02  3.23608597e-02 -1.14197010e-01  4.84703094e-02
  3.05604126e-02  3.79357133e-02 -1.98229477e-02  1.16594283e-01
 -1.75730214e-02  1.47494078e-02 -1.73359400e-01 -1.79777472e-01
  3.73328298e-02  6.27911987e-02  1.15623823e-01 -1.40743874e-02
  4.11879122e-02  4.84763531e-02  1.76754210e-02 -9.51316357e-03
 -1.00476944e-01 -1.47416806e-01 -8.93692441e-02 -1.48446600e-01
  1.91190094e-03  7.85694540e-02  2.43580233e-02 -4.77307625e-03
  4.38584678e-02  8.96226309e-02 -8.99390154e-02 -3.82150602e-02
 -1.20382011e-04 -1.39665093e-01  3.36011358e-02  1.03026634e-01
  1.05590442e-01 -4.41340569e-02 -9.57327709e-02  2.31157318e-03
  1.78435677e-01  3.44757482e-02 -3.71709691e-02 -3.18253623e-02
  1.22179631e-01  7.49720298e-03  8.28446846e-02 -6.85464226e-02
 -8.47972415e-02 -1.13134587e-01  9.04897030e-02 -6.07994121e-02
 -1.82259423e-01 -4.21540439e-04 -1.03503523e-01  7.11522110e-02
  9.61638704e-02 -4.75868966e-02  1.34960666e-02  3.59299786e-02
  4.05164324e-03 -5.64660393e-02  3.05205509e-02  5.59888147e-02
 -5.15586272e-02 -1.04697838e-02  7.62705573e-02  1.44337896e-02
  5.59501115e-02  1.19045520e-01  7.80974045e-02 -3.99623998e-04
 -1.91915113e-02  5.50329313e-03 -5.03979623e-02 -3.33057553e-02
 -1.99271856e-01  1.29618528e-01  1.28318167e-01  4.73265648e-02
  1.25112645e-02  7.48760369e-02  7.01052232e-02 -1.10238726e-01
  1.45151226e-01  5.08172721e-02 -3.74190822e-02  1.48458671e-02]",1
https://openalex.org/W1559271355,"[-1.18051805e-01 -9.54047881e-02  9.20248140e-02 -1.37388650e-01
 -6.26017433e-02  6.61352197e-02 -6.22846704e-02 -3.48121271e-02
 -1.20945895e-02  1.87515460e-02 -4.18517590e-03  7.06816211e-02
  8.54374975e-02  1.58249521e-01  1.08361706e-02  1.31176278e-01
  1.92514457e-01  2.65927181e-02 -1.18943588e-01 -2.20841050e-02
  5.80240134e-02  1.15444404e-01 -1.41353241e-02 -6.84888512e-03
  1.56240711e-01  4.85710129e-03  4.22975972e-02  4.84536260e-02
  4.88075361e-02 -4.40969482e-02  5.55048183e-02 -5.72447591e-02
  1.42269972e-01  8.47136974e-04  5.41031726e-02 -2.96825290e-02
  2.27213830e-02  5.12931585e-02  1.24028474e-02 -8.89071457e-02
 -2.94464082e-02  3.50390752e-02 -1.15850604e-01  4.67035770e-02
  2.64777886e-02  4.19668410e-02 -2.00854182e-02  1.17385279e-01
 -2.15484783e-02  1.84633687e-02 -1.74502313e-01 -1.80320030e-01
  4.45174113e-02  6.53094182e-02  1.10457569e-01 -1.32261105e-02
  3.78303379e-02  4.92250701e-02  1.84246819e-02 -1.36759356e-02
 -1.05421902e-01 -1.48454028e-01 -8.56035285e-02 -1.46534626e-01
 -5.28264195e-03  7.81430021e-02  2.63118677e-02  6.72107562e-04
  4.52937104e-02  9.57782432e-02 -9.46945086e-02 -3.56244594e-02
 -5.49508631e-04 -1.36933564e-01  3.25402014e-02  1.05777399e-01
  1.04055502e-01 -4.35764119e-02 -9.00819018e-02 -3.94247472e-05
  1.82201782e-01  3.16272095e-02 -3.01719192e-02 -3.64815600e-02
  1.26195274e-01  9.58457813e-03  8.36952861e-02 -7.12073464e-02
 -8.33083339e-02 -1.13147032e-01  9.02691882e-02 -6.12080749e-02
 -1.78404513e-01  2.27227807e-04 -1.01747007e-01  7.08213557e-02
  9.60964605e-02 -4.50283246e-02  1.37379926e-02  3.50469686e-02
  5.28035574e-03 -5.81660293e-02  3.22035752e-02  5.25133781e-02
 -5.67053422e-02 -1.02868281e-02  8.11375266e-02  1.51251875e-02
  5.56085370e-02  1.21779132e-01  7.47379893e-02  6.09139167e-04
 -2.33817805e-02  9.85146612e-03 -4.30500045e-02 -3.21275301e-02
 -2.02327723e-01  1.31838850e-01  1.29973418e-01  5.36283165e-02
  9.47767347e-03  7.28296306e-02  7.27018299e-02 -1.07204647e-01
  1.48501346e-01  5.01624450e-02 -3.93584087e-02  1.16105255e-02]",1
https://openalex.org/W1575557529,"[-0.11789028 -0.09781723  0.09439019 -0.14110762 -0.05855742  0.06402143
 -0.0671818  -0.03189398 -0.01500345  0.01939946 -0.00597835  0.06886653
  0.08362923  0.16335771  0.01156899  0.1337107   0.19055291  0.03117555
 -0.12046212 -0.02446486  0.05712484  0.1183993  -0.01658322 -0.00610349
  0.15177641  0.00610418  0.03931378  0.04533625  0.04910092 -0.04475549
  0.05477329 -0.05447777  0.14262197  0.00060499  0.05361541 -0.0293057
  0.02054943  0.05124225  0.00982346 -0.08693947 -0.03287067  0.03356588
 -0.11240214  0.04523138  0.02773255  0.04436891 -0.0175365   0.11758811
 -0.02239703  0.01424633 -0.17172144 -0.18046074  0.03813621  0.06285847
  0.11177427 -0.01842098  0.03428203  0.04955662  0.01662158 -0.01517892
 -0.1065114  -0.14711331 -0.09048279 -0.14494817 -0.00108505  0.07888824
  0.02411312 -0.0037793   0.04233827  0.09449002 -0.09163187 -0.03598293
  0.00307146 -0.14025874  0.03507311  0.10697222  0.10865448 -0.0401192
 -0.09645096 -0.00136913  0.18420245  0.02999595 -0.03204424 -0.03443625
  0.12424649  0.00984735  0.08064566 -0.0738107  -0.07954416 -0.11344751
  0.09044049 -0.0598186  -0.18397035 -0.00172645 -0.10187013  0.07289509
  0.09543049 -0.04517926  0.01307412  0.03442138  0.00768992 -0.0580573
  0.03242746  0.04974748 -0.0528596  -0.01578731  0.07894811  0.01419317
  0.05417401  0.11972027  0.07845725  0.00380529 -0.02385806  0.00813744
 -0.04454061 -0.03167957 -0.20017085  0.13233063  0.13091334  0.04985078
  0.00904271  0.07966246  0.06860331 -0.11029334  0.14588418  0.0502087
 -0.03811339  0.01500022]",1
https://openalex.org/W1577807578,"[-1.19776717e-01 -1.02160221e-01  9.52470653e-02 -1.38216952e-01
 -5.79249710e-02  6.58058100e-02 -6.74461506e-02 -3.31148826e-02
 -1.51611425e-02  1.32274039e-02 -3.53470631e-03  6.81800589e-02
  8.69526021e-02  1.59127459e-01  1.02375807e-02  1.34885838e-01
  1.92125389e-01  3.54380757e-02 -1.21704479e-01 -2.28132851e-02
  6.21240851e-02  1.12182875e-01 -1.42729603e-02 -6.46089613e-03
  1.53634183e-01  4.83408757e-03  4.84080359e-02  5.06045118e-02
  4.45581593e-02 -4.97896492e-02  5.69127992e-02 -5.22838227e-02
  1.43862256e-01 -1.26458555e-03  5.06752603e-02 -3.34770344e-02
  1.82720885e-02  4.59012926e-02  9.36949849e-03 -9.15999182e-02
 -3.24086223e-02  3.20479740e-02 -1.14723468e-01  4.81236011e-02
  2.90478261e-02  3.83883137e-02 -1.83614314e-02  1.16183107e-01
 -1.83340870e-02  1.38567150e-02 -1.72896057e-01 -1.81133227e-01
  3.72608498e-02  6.34614864e-02  1.16780157e-01 -1.36905052e-02
  4.06049520e-02  4.84894892e-02  1.65401574e-02 -9.00209323e-03
 -1.02313431e-01 -1.48340760e-01 -9.03809868e-02 -1.48036362e-01
  1.50602981e-03  7.89513700e-02  2.41409952e-02 -6.01370521e-03
  4.37967841e-02  8.93250365e-02 -9.05059516e-02 -3.73567082e-02
  1.15109533e-03 -1.39907379e-01  3.37535881e-02  1.02687436e-01
  1.05670437e-01 -4.32932023e-02 -9.54448447e-02  2.30065361e-03
  1.78972319e-01  3.40255961e-02 -3.77432916e-02 -3.11966419e-02
  1.21569423e-01  7.07196295e-03  8.19493663e-02 -6.93082772e-02
 -8.45465340e-02 -1.11665013e-01  8.84268682e-02 -6.12563740e-02
 -1.83578503e-01  2.98457593e-04 -1.04966078e-01  7.04858486e-02
  9.61340502e-02 -4.80712229e-02  1.33052561e-02  3.53199907e-02
  5.15049212e-03 -5.68402207e-02  3.11748065e-02  5.46142668e-02
 -5.13810918e-02 -1.08722471e-02  7.58478851e-02  1.40669346e-02
  5.52932221e-02  1.20348828e-01  7.87264369e-02  1.09493174e-04
 -1.81282375e-02  5.01889735e-03 -5.13064206e-02 -3.31848703e-02
 -1.99861519e-01  1.28608712e-01  1.28619311e-01  4.75788683e-02
  1.36102870e-02  7.43245367e-02  6.95014151e-02 -1.09791760e-01
  1.44724831e-01  5.17484799e-02 -3.65122639e-02  1.59305036e-02]",1
https://openalex.org/W1578919155,"[-1.23071882e-01 -1.01514217e-01  9.58067961e-02 -1.35735961e-01
 -5.68825535e-02  6.74827961e-02 -6.72984220e-02 -3.40213284e-02
 -1.42795462e-02  1.27455734e-02 -1.46462917e-03  6.72830015e-02
  8.89658656e-02  1.55658797e-01  9.55788381e-03  1.35082478e-01
  1.92134130e-01  3.52603450e-02 -1.20665270e-01 -2.27694944e-02
  6.36968542e-02  1.10155997e-01 -1.40602144e-02 -5.39576560e-03
  1.55130447e-01  4.93878629e-03  5.46661615e-02  5.27671054e-02
  4.18289647e-02 -5.06346285e-02  5.87829486e-02 -5.18806763e-02
  1.44121096e-01 -1.84088945e-04  4.90827363e-02 -3.64673357e-02
  1.89631656e-02  4.37950760e-02  8.91193599e-03 -9.51259904e-02
 -3.20308905e-02  3.18793525e-02 -1.14684433e-01  4.98983622e-02
  3.15514717e-02  3.48985340e-02 -2.01646358e-02  1.15300767e-01
 -1.60078257e-02  1.43045127e-02 -1.73642790e-01 -1.80111687e-01
  3.67002636e-02  6.28963826e-02  1.18081236e-01 -1.20371431e-02
  4.39658597e-02  4.82232702e-02  1.75427968e-02 -6.22840598e-03
 -9.84538361e-02 -1.47826219e-01 -8.89458768e-02 -1.49561153e-01
  3.73225883e-03  7.82566532e-02  2.45148886e-02 -6.06252886e-03
  4.41504709e-02  8.70455541e-02 -8.86715047e-02 -3.86627268e-02
 -1.32737309e-03 -1.39643152e-01  3.30457985e-02  1.00970354e-01
  1.04386276e-01 -4.59757390e-02 -9.59405631e-02  4.01870385e-03
  1.76221947e-01  3.65115836e-02 -4.01985331e-02 -3.00302008e-02
  1.20850353e-01  6.16126023e-03  8.29682123e-02 -6.59903262e-02
 -8.66551049e-02 -1.12011808e-01  8.93541884e-02 -6.14897935e-02
 -1.81764075e-01  7.29553401e-05 -1.04737347e-01  7.02213544e-02
  9.64736670e-02 -4.89058770e-02  1.37466542e-02  3.63669999e-02
  2.63975821e-03 -5.60060062e-02  2.97791086e-02  5.84097639e-02
 -5.08580655e-02 -8.14970061e-03  7.44901603e-02  1.42970555e-02
  5.62603716e-02  1.18572384e-01  7.80134477e-02 -2.56560948e-03
 -1.66274194e-02  3.67010906e-03 -5.38597554e-02 -3.36729854e-02
 -1.98609585e-01  1.27863883e-01  1.27257667e-01  4.62308124e-02
  1.48166142e-02  7.23117050e-02  7.03920843e-02 -1.10355836e-01
  1.44127809e-01  5.12892157e-02 -3.68609346e-02  1.54087996e-02]",1
